id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10377445,Beautiful High-Rise Studio Condo.,53412784,Mark,Manhattan,Midtown,40.74357,-73.98466,Private room,600,1,0,,,1,0
33771250,Marriott Vacation Club Pulse New York City,53481729,Barbara,Manhattan,Midtown,40.75104,-73.9852,Entire home/apt,275,1,0,,,1,0
34181176,"Flat at EMPIRE STATE BUILDING! 
doorman & rooftop",53720018,Vivi,Manhattan,Midtown,40.74798,-73.987,Entire home/apt,299,2,0,,,1,0
26810466,Bright Midtown East,53883793,Rory,Manhattan,Midtown,40.76085,-73.96627,Entire home/apt,180,2,2,6/10/2019,0.17,1,4
20016975,Rustic 1 Bedroom with Exposed Brick,55939980,Katy,Manhattan,Midtown,40.75685,-73.96388,Entire home/apt,210,2,4,12/30/2018,0.22,1,0
32364378,Grand Central 1 bedroom apartment,56025976,Stefy,Manhattan,Midtown,40.75337,-73.97334,Entire home/apt,160,2,7,6/23/2019,1.78,1,12
12171619,The Manhattan Club - NYC Marathon Weekend,56098700,Jim,Manhattan,Midtown,40.76593,-73.9812,Entire home/apt,500,3,0,,,1,0
10978135,Midtown Manhattan East Large Studio Apatment,56754697,Liz,Manhattan,Midtown,40.75862,-73.96841,Entire home/apt,160,3,50,6/2/2019,1.23,1,4
22409935,Gorgeous Appartment in Prime NYC area,57044398,Ann,Manhattan,Midtown,40.74374,-73.98541,Entire home/apt,450,4,0,,,1,0
29799125,1 bedroom within walking distance to Times Sq,57146691,Andrew,Manhattan,Midtown,40.75514,-73.96746,Entire home/apt,250,3,0,,,1,0
35040805,Amazing Location! 1 Bedroom Apartment Downtown,57291971,Regina,Manhattan,Midtown,40.76044,-73.97012,Entire home/apt,199,2,3,7/1/2019,3,1,67
30499163,Luxury midtown east apartment,57302064,Olivia,Manhattan,Midtown,40.75198,-73.9707,Entire home/apt,595,2,3,5/17/2019,0.47,1,55
20033157,"Large, bright bdr in a luxury bdg in Mid East",57328653,Esther,Manhattan,Midtown,40.75734,-73.96429,Private room,82,15,3,4/29/2019,1.02,2,0
30159356,Unbelievable view in midtown high rise,57328653,Esther,Manhattan,Midtown,40.75886,-73.96374,Private room,90,60,0,,,2,64
15052112,"FLATIRON""""GRAND PANORAMA""""LUXURY~3 BR W/Roof Deck",57552512,Emanuel,Manhattan,Midtown,40.74296,-73.98691,Entire home/apt,584,5,89,4/12/2019,2.62,1,179
19790011,1 bedroom presidential wyndham NYC,57571805,Gharet,Manhattan,Midtown,40.75315,-73.97175,Entire home/apt,100,2,1,11/25/2017,0.05,3,0
18210950,2 bedroom at Wyndham Midtown 45 New York City,57571805,Gharet,Manhattan,Midtown,40.7523,-73.97299,Entire home/apt,134,4,2,9/27/2017,0.08,3,0
13032261,2bd Presidential NYC,57571805,Gharet,Manhattan,Midtown,40.75315,-73.97339,Entire home/apt,350,2,3,6/20/2017,0.1,3,0
13028533,1 BD Suite W/ Kitchen 550 SQFT Wyn Midtown 45 NYC,57574248,Christine,Manhattan,Midtown,40.75303,-73.97327,Entire home/apt,170,2,9,12/15/2017,0.26,3,0
15968041,Wyndham Midtown 45 King Suite Times Square NYC,57574248,Christine,Manhattan,Midtown,40.75361,-73.97215,Entire home/apt,175,3,0,,,3,0
13019720,2 Bedroom Wyndham Midtown 45 Sleeps 6,57574248,Christine,Manhattan,Midtown,40.7533,-73.97346,Entire home/apt,275,3,16,11/30/2017,0.43,3,0
17269656,"Magical, Welcoming & Beautiful Huge 1 Bedroom Apt",57655724,Kay,Manhattan,Midtown,40.75598,-73.97034,Entire home/apt,260,2,64,6/16/2019,2.36,1,131
16777938,Clean & Large room hearth of NYC Midtown!!,57657144,Tomas,Manhattan,Midtown,40.75481,-73.96982,Private room,119,9,53,5/12/2019,1.79,1,15
12495520,Manhattan Club Penthouse Suite,57769941,Mario,Manhattan,Midtown,40.7659,-73.98211,Entire home/apt,325,1,0,,,1,0
26385422,NY HILTON CLUB 2 BR SUITE Luxury Holidays 2019,58071546,Mary,Manhattan,Midtown,40.76151,-73.97894,Entire home/apt,599,2,3,1/3/2019,0.24,1,0
11221362,Private room in the hearth of NYC,58467654,Thomas,Manhattan,Midtown,40.75771,-73.96872,Private room,90,3,3,1/2/2017,0.07,1,0
13728033,Large Studio in quite Midtown East,58625222,Mike,Manhattan,Midtown,40.75449,-73.96545,Entire home/apt,199,3,0,,,1,0
15284819,Wyndham Midtown 45 New York City Studio,60085031,Vacation Generation,Manhattan,Midtown,40.7536,-73.97306,Entire home/apt,125,2,9,9/15/2017,0.34,1,0
11481037,A slice of heaven on earth in NYC,60294559,Vidya,Manhattan,Midtown,40.75321,-73.97215,Shared room,75,1,2,1/1/2018,0.1,1,0
14254624,Full Cosy apart in the middle of Manhattan!,60366482,Aksa,Manhattan,Midtown,40.75095,-73.97115,Entire home/apt,110,4,36,6/1/2019,1.05,1,40
14471418,Studio - St Regis Residence Club,60535711,Bruce,Manhattan,Midtown,40.76079,-73.97528,Entire home/apt,650,2,6,6/16/2019,0.42,2,363
11495797,1br Suite - St Regis Residence Club,60535711,Bruce,Manhattan,Midtown,40.7604,-73.9741,Entire home/apt,1100,2,20,5/16/2019,0.53,2,268
16348240,Wyndham 2 doubles hotel room,60617669,Rich,Manhattan,Midtown,40.75169,-73.97174,Entire home/apt,149,2,2,1/1/2017,0.06,4,0
14073163,NYC Wyndham 1 bedroom Presidential Condo sleeps 4,60617669,Rich,Manhattan,Midtown,40.7535,-73.97134,Entire home/apt,159,2,12,1/30/2019,0.35,4,0
16406680,Wyndham 2 double beds hotel room,60617669,Rich,Manhattan,Midtown,40.75222,-73.97276,Entire home/apt,299,2,0,,,4,0
24132058,2 Bdrm Luxury Condo Wyndham Presidential Sleeps 6,60617669,Rich,Manhattan,Midtown,40.75305,-73.96947,Entire home/apt,365,2,1,5/4/2018,0.07,4,0
11514756,RENOVATED/BEST LOCATION in MIDTOWN,60688035,Marta,Manhattan,Midtown,40.75921,-73.97361,Private room,250,3,167,6/15/2019,4.42,2,198
14028280,NEW! BEST LOCATION !!! 3min to Rockefeller Plaza,60688035,Marta,Manhattan,Midtown,40.75938,-73.97235,Private room,250,3,152,6/22/2019,4.25,2,229
27901436,Cozy apartment in midtown east,61009334,Tyler,Manhattan,Midtown,40.75142,-73.97049,Entire home/apt,210,2,7,3/4/2019,0.68,1,0
11751327,Midtown East Elevator 1 Bedroom,61391963,Corporate Housing,Manhattan,Midtown,40.75387,-73.96744,Entire home/apt,125,30,11,6/1/2019,0.29,91,157
12853281,Brand New Luxurious Studio Midtown,61391963,Corporate Housing,Manhattan,Midtown,40.75572,-73.96936,Entire home/apt,125,30,7,5/12/2019,0.23,91,149
15495897,Midtown East Stunner,61391963,Corporate Housing,Manhattan,Midtown,40.75592,-73.96891,Entire home/apt,125,30,8,1/17/2019,0.36,91,342
19069915,Extraordinary Apt Best Midtown Location,61391963,Corporate Housing,Manhattan,Midtown,40.75609,-73.96941,Entire home/apt,125,30,2,6/1/2019,0.15,91,140
24497080,Corporate Studio Midtown East,61391963,Corporate Housing,Manhattan,Midtown,40.75393,-73.96612,Entire home/apt,125,30,5,5/14/2019,0.34,91,304
11652872,Executive 1 BR - Elevator & Laundry,61391963,Corporate Housing,Manhattan,Midtown,40.75589,-73.96753,Entire home/apt,133,30,7,7/31/2018,0.21,91,310
11837962,1 BR heart of Midtown East,61391963,Corporate Housing,Manhattan,Midtown,40.7566,-73.96956,Entire home/apt,133,30,7,9/29/2018,0.22,91,127
12851015,Midtown East XL 1 BR,61391963,Corporate Housing,Manhattan,Midtown,40.75755,-73.9666,Entire home/apt,133,30,3,6/1/2019,0.1,91,342
11739071,XL Corporate 1 BR - Midtown East,61391963,Corporate Housing,Manhattan,Midtown,40.75639,-73.96593,Entire home/apt,142,30,3,5/31/2019,0.19,91,357
33416246,Extra Large Midtown East 1 Bedroom Elevator,61391963,Corporate Housing,Manhattan,Midtown,40.75577,-73.96727,Entire home/apt,142,30,0,,,91,310
11651455,Midtown East 2 Bedroom 3 Beds,61391963,Corporate Housing,Manhattan,Midtown,40.75688,-73.96815,Entire home/apt,150,30,9,1/31/2019,0.26,91,206
11752905,"Midtown East 2 BR, 3 Beds",61391963,Corporate Housing,Manhattan,Midtown,40.75573,-73.96835,Entire home/apt,150,30,7,10/1/2018,0.18,91,188
24497152,Stunning Elevator 2 Bedroom Midtown East,61391963,Corporate Housing,Manhattan,Midtown,40.75569,-73.96679,Entire home/apt,150,30,1,6/29/2018,0.08,91,332
27809255,Luxurious 2 Bedroom Midtown East,61391963,Corporate Housing,Manhattan,Midtown,40.75734,-73.96727,Entire home/apt,150,30,1,5/4/2019,0.45,91,311
33736715,Executive Living off Fifth Ave and Central Park,61391963,Corporate Housing,Manhattan,Midtown,40.76223,-73.97588,Entire home/apt,159,60,0,,,91,353
11651980,Updated Midtown East 2 Bedroom 3 Beds,61391963,Corporate Housing,Manhattan,Midtown,40.75605,-73.96503,Entire home/apt,165,30,0,,,91,180
14071436,Luxurious Full Floor 2 Bedroom Best Location,61391963,Corporate Housing,Manhattan,Midtown,40.75683,-73.96901,Entire home/apt,165,30,0,,,91,147
19314011,"Most Amazing Location, Midtown 3 Bedroom",61391963,Corporate Housing,Manhattan,Midtown,40.75542,-73.96781,Entire home/apt,185,30,3,6/2/2019,0.16,91,147
13407476,Spacious Midtown East 2 Bedroom,61391963,Corporate Housing,Manhattan,Midtown,40.75608,-73.96895,Entire home/apt,200,30,2,3/31/2018,0.12,91,101
34835013,Fully Renovated One Bedroom- Sutton place,61396454,Ash,Manhattan,Midtown,40.75379,-73.96433,Entire home/apt,190,30,1,6/21/2019,1,14,302
34835501,The River View- Sutton Place,61396454,Ash,Manhattan,Midtown,40.75451,-73.96348,Entire home/apt,190,30,0,,,14,365
35795970,Sutton Place High Rise,61396454,Ash,Manhattan,Midtown,40.75518,-73.96306,Entire home/apt,190,30,0,,,14,365
34834383,High View of the River,61396454,Ash,Manhattan,Midtown,40.75534,-73.96446,Entire home/apt,200,30,0,,,14,365
34834620,Fully Renovated 1 Bedroom- Washer Dryer,61396454,Ash,Manhattan,Midtown,40.7554,-73.96474,Entire home/apt,200,30,1,6/14/2019,1,14,289
34834869,Gorgeous 2 Bed 1 Bath - Sutton Place,61396454,Ash,Manhattan,Midtown,40.75494,-73.96522,Entire home/apt,220,30,0,,,14,332
35795817,Newly Furnished 2 Bed 1 Bath,61396454,Ash,Manhattan,Midtown,40.75508,-73.96379,Entire home/apt,220,30,0,,,14,343
34834531,Cozy 2 Bed 1 Bath- Sutton place,61396454,Ash,Manhattan,Midtown,40.75406,-73.96436,Entire home/apt,225,30,0,,,14,343
34834789,The Bulls Horn's,61396454,Ash,Manhattan,Midtown,40.75523,-73.96342,Entire home/apt,300,30,0,,,14,339
34834953,The Bridge View- Sutton Place,61396454,Ash,Manhattan,Midtown,40.75568,-73.96474,Entire home/apt,300,30,0,,,14,333
34835072,High End Renovated Apartment - Sutton place,61396454,Ash,Manhattan,Midtown,40.75669,-73.96199,Entire home/apt,300,30,0,,,14,329
34835303,Renovated Sutton Place Apartment- Free Gym,61396454,Ash,Manhattan,Midtown,40.75643,-73.96375,Entire home/apt,300,30,1,6/12/2019,1,14,333
35029677,The Sutton Place 2 Bedroom Apartment,61396454,Ash,Manhattan,Midtown,40.75547,-73.96248,Entire home/apt,300,30,0,,,14,0
35601555,The High Rise Apartment,61396454,Ash,Manhattan,Midtown,40.75424,-73.96416,Entire home/apt,300,30,0,,,14,338
16534588,Studio unit at Wyndham Midtown 45 NYC,61463458,Gary,Manhattan,Midtown,40.75172,-73.97193,Private room,185,2,0,,,2,0
16534037,1 BR at Wyndham Midtown 45 NYC,61463458,Gary,Manhattan,Midtown,40.75377,-73.97203,Private room,225,2,2,7/22/2018,0.16,2,0
12404679,Studio- Wyndham Midtown 45,61532697,Tania,Manhattan,Midtown,40.75228,-73.97337,Private room,359,5,0,,,1,0
12093494,Midtown Sleep 6 Central Convenience,62031986,Adam,Manhattan,Midtown,40.75237,-73.98769,Entire home/apt,333,1,246,6/21/2019,6.38,1,323
32126629,Midtown - United Nations - MOMA - East River Apt,62436749,Alexander,Manhattan,Midtown,40.75483,-73.96991,Entire home/apt,295,4,0,,,1,270
15266254,The Manhattan Club in the heart of midtown!!!!,62563056,Endless Resort Options,Manhattan,Midtown,40.76382,-73.98007,Entire home/apt,305,4,0,,,1,124
16028015,1 Block to Central Park Manhattan Luxury Condo,63393629,Azure,Manhattan,Midtown,40.7635,-73.97677,Entire home/apt,700,10,15,6/20/2019,1.27,1,302
35131138,Cozy 1 Bed in Midtown East,64024615,Michael And Aaron,Manhattan,Midtown,40.75871,-73.96948,Entire home/apt,235,2,4,7/1/2019,4,1,171
12096332,Amazing Views 3BR 2BA Bright and Spacious,64052858,Elizabeth Anne,Manhattan,Midtown,40.7442,-73.98748,Entire home/apt,999,2,54,6/19/2019,1.49,1,58
15191740,★★LUXURY at a MIDTOWN RESORT★★,64065593,ResortShare5,Manhattan,Midtown,40.75368,-73.97358,Private room,198,2,30,4/11/2019,0.89,13,333
15191882,★★SLEEP ON CLOUD 9 IN OUR DOUBLE BED SUITE★★,64065593,ResortShare5,Manhattan,Midtown,40.75324,-73.97217,Entire home/apt,198,2,16,11/8/2018,0.51,13,263
15984446,★City That Never Sleeps★ Hotel Room @ Midtown 45 ★,64065593,ResortShare5,Manhattan,Midtown,40.7523,-73.97288,Private room,198,2,23,4/23/2019,0.75,13,329
15998138,❤️ POSH NYC RESORT - Midtown 45 - 2 Guests ❤️,64065593,ResortShare5,Manhattan,Midtown,40.7522,-73.97285,Entire home/apt,198,2,31,5/17/2019,1.19,13,322
16029127,Sleeps 4 Guest's | CENTRALLY LOCATED | Midtown 45,64065593,ResortShare5,Manhattan,Midtown,40.75246,-73.97356,Entire home/apt,198,2,27,5/3/2019,0.88,13,246
20539354,★Luxurious Manhattan's Midtown Resort★ 2 Double's,64065593,ResortShare5,Manhattan,Midtown,40.75172,-73.97212,Private room,198,2,9,10/25/2018,0.4,13,263
14467580,★STAY IN OUR MIDTOWN LUXURIOUS STUDIO SUITE★,64065593,ResortShare5,Manhattan,Midtown,40.7538,-73.97139,Entire home/apt,252,2,16,3/21/2019,0.49,13,327
15299748,EPIC VIEWS ❤️ Wyndham Midtown 45 at NYC Studio ❤️,64065593,ResortShare5,Manhattan,Midtown,40.7531,-73.97321,Private room,252,2,3,10/18/2018,0.09,13,324
20600247,EXTRAVAGANT RESORT In the ❤️ of Midtown 45 Resort,64065593,ResortShare5,Manhattan,Midtown,40.753,-73.97364,Private room,252,2,3,10/20/2018,0.16,13,327
15018646,★1 BR DELUXE★ Near Grand Central Station -Midtown,64065593,ResortShare5,Manhattan,Midtown,40.75233,-73.97137,Private room,378,2,1,9/22/2017,0.05,13,285
15191225,Getaway❤️Romantic Retreat in a PRESIDENTIAL SUITE,64065593,ResortShare5,Manhattan,Midtown,40.75326,-73.97303,Entire home/apt,462,2,3,12/17/2018,0.1,13,299
14683983,RATED ★★★★★ IN THIS 2 BEDROOM PRESIDENTIAL SUITE,64065593,ResortShare5,Manhattan,Midtown,40.75294,-73.9733,Entire home/apt,672,2,23,5/15/2019,0.87,13,268
20452409,2 BR Presidential for FAMILY Vacation ★ EPIC VIEWS,64065593,ResortShare5,Manhattan,Midtown,40.75174,-73.97213,Entire home/apt,672,2,3,7/27/2018,0.23,13,266
32721316,Make this New Year's Eve Special in NYC,64222121,Deanna,Manhattan,Midtown,40.75333,-73.97266,Private room,450,3,0,,,1,160
29922930,"New york Doorman building, 4 elevators and balcony",64802660,David,Manhattan,Midtown,40.76599,-73.9826,Entire home/apt,175,184,0,,,2,0
29923198,New york doorman building with private balcony,64802660,David,Manhattan,Midtown,40.76495,-73.98313,Entire home/apt,175,153,0,,,2,295
12136198,5th ave/Broadway near Empire State,65143341,Noel,Manhattan,Midtown,40.74771,-73.98727,Entire home/apt,139,1,186,6/24/2019,4.68,1,230
34511584,Fifth Avenue Ultra Luxurious Large 3 Bed- Gym/Dorm,65388010,John,Manhattan,Midtown,40.76261,-73.9768,Entire home/apt,560,30,0,,,1,337
35030835,Wonderful Studio Apt in the middle of K-TOWN,65801035,Doil,Manhattan,Midtown,40.74646,-73.9863,Entire home/apt,180,1,2,6/24/2019,2,1,254
32123225,Top Luxury 3BR 2BA Balcony ->Gym City& River Views,65929049,Bar,Manhattan,Midtown,40.74838,-73.98444,Entire home/apt,799,5,2,5/5/2019,0.39,1,343
18719602,Midtown Convenience and Modern Comfort,66051549,Jenny,Manhattan,Midtown,40.7523,-73.97287,Private room,105,4,1,7/30/2017,0.04,1,0
12325045,IDEAL One bedroom apt by Central Park!,66501870,K Alexandra,Manhattan,Midtown,40.76016,-73.9691,Entire home/apt,139,2,132,6/30/2019,3.66,1,154
21486004,Elegant Studio,67072838,Oscar,Manhattan,Midtown,40.74703,-73.98738,Entire home/apt,160,4,48,6/8/2019,2.44,1,327
21867216,Metro Suite in Manhattan by Central Park/Time Sq,67349249,ResortShare,Manhattan,Midtown,40.76387,-73.98056,Entire home/apt,398,2,0,,,4,243
21867375,Metro Suite in Manhattan by Central Park/Time (2),67349249,ResortShare,Manhattan,Midtown,40.76443,-73.98152,Entire home/apt,398,2,0,,,4,243
21865416,Midtown Manhattan Executive Suite,67349249,ResortShare,Manhattan,Midtown,40.76427,-73.98208,Entire home/apt,450,2,0,,,4,229
21867029,Executive Suite near Central Park!,67349249,ResortShare,Manhattan,Midtown,40.76574,-73.98018,Entire home/apt,450,2,0,,,4,229
23084751,Cozy Entire Apt Midtown East,67375976,Mymy,Manhattan,Midtown,40.75544,-73.96901,Entire home/apt,180,4,0,,,1,0
29628834,Manhattan/Step to central park 5th ave/3BR sleep 9,68014876,Takara,Manhattan,Midtown,40.76279,-73.97494,Entire home/apt,399,1,36,6/23/2019,4.29,1,201
12561615,Stunning Bedroom in Midtown East,68094755,Athena,Manhattan,Midtown,40.75709,-73.96327,Private room,98,3,98,7/3/2019,2.66,1,278
12652765,Private Studio in Herald Square,68729762,Tulika,Manhattan,Midtown,40.7504,-73.98775,Entire home/apt,150,1,2,5/14/2016,0.05,1,0
35408455,1 lovely bedroom in the heart of Midtown Manhattan,68832366,Guillaume,Manhattan,Midtown,40.76329,-73.97543,Private room,100,6,4,6/30/2019,4,1,191
12755571,Studio in the heart of Manhattan,69384130,Nina,Manhattan,Midtown,40.75227,-73.97351,Entire home/apt,143,1,1,5/13/2016,0.03,1,0
31055254,In the heart of midtown manhattan - CONVENIENCE,69446035,Michael,Manhattan,Midtown,40.75094,-73.981,Entire home/apt,100,1,0,,,1,365
28743080,"Clean, Cozy & Charming Shared Room in Manhattan",69494967,Gem,Manhattan,Midtown,40.75729,-73.96807,Shared room,75,1,18,6/14/2019,1.97,1,52
12780595,Luxury White Glove Apartment 57th St and Broadway,69545387,Marion,Manhattan,Midtown,40.76628,-73.98308,Entire home/apt,95,14,3,8/26/2018,0.13,1,159
16437326,1 Bedroom Condo/Kitchen Wyndham Midtown 45 Resort*,69545883,Chayla,Manhattan,Midtown,40.75183,-73.97337,Private room,599,3,0,,,12,365
16487823,2 Double Bed Hotel Style WYNDHAM MIDTOWN 45 *NYC*,69545883,Chayla,Manhattan,Midtown,40.75327,-73.97175,Private room,599,3,2,5/27/2017,0.07,12,365
16098020,1 Bdrm PRESIDENTIAL RESERVE at Wyndham Midtown 45,69545883,Chayla,Manhattan,Midtown,40.75162,-73.9732,Private room,649,3,1,12/9/2016,0.03,12,365
16099666,King/Queen Hotel Room at Wyndham Midtown 45,69545883,Chayla,Manhattan,Midtown,40.7524,-73.97153,Private room,699,3,1,12/11/2016,0.03,12,365
16147304,Studio/Full Kitchen at Wyndham Midtown 45 Resort,69545883,Chayla,Manhattan,Midtown,40.75302,-73.97221,Private room,699,3,2,12/15/2016,0.06,12,365
16087249,1 Bdrm Deluxe located in Wyndham Midtown 45 Resort,69545883,Chayla,Manhattan,Midtown,40.75356,-73.97155,Private room,799,3,1,12/6/2016,0.03,12,365
16100032,KG Room Wyndham Midtown 45,69545883,Chayla,Manhattan,Midtown,40.75362,-73.97332,Private room,799,3,1,12/11/2016,0.03,12,365
16159901,1 Bedroom Presidential at Wyndham Midtown 45,69545883,Chayla,Manhattan,Midtown,40.75228,-73.97185,Private room,799,2,1,12/30/2016,0.03,12,365
16310798,Hotel Room King/Queen at Wyndham Midtown 45 Resort,69545883,Chayla,Manhattan,Midtown,40.75198,-73.97266,Private room,799,3,3,9/30/2017,0.1,12,365
16018094,STUDIO in Wyndham Midtown 45 New York City!,69545883,Chayla,Manhattan,Midtown,40.75381,-73.97125,Private room,899,2,2,12/9/2016,0.06,12,365
16489149,2 BDRM PRESIDENTIAL LUXURY CONDO MIDTOWN 45  NYC *,69545883,Chayla,Manhattan,Midtown,40.75373,-73.97272,Private room,999,3,1,9/11/2017,0.05,12,365
16087406,2 BDRM Presidential Reserve at Wyndham Midtown 45,69545883,Chayla,Manhattan,Midtown,40.75368,-73.97358,Private room,1599,3,2,6/9/2017,0.08,12,365
21885677,Cozy apt near Bloomingdales and Central Park.,70055156,Yngridd,Manhattan,Midtown,40.75893,-73.9636,Entire home/apt,200,1,77,6/19/2019,4.03,1,268
13777303,Chelsea  Modern 1 BR. Apartment,70181692,Sayed,Manhattan,Midtown,40.74595,-73.98996,Entire home/apt,399,1,1,8/8/2016,0.03,1,0
12865981,1 bed room Presidential Suite,70342170,K,Manhattan,Midtown,40.75337,-73.97289,Entire home/apt,900,3,0,,,1,358
12870344,MIDTOWN EAST PRIVATE ROOM,70382366,Alexandra,Manhattan,Midtown,40.75347,-73.97293,Private room,145,1,0,,,1,0
14092808,Great apt right by Grand Central!!,70671555,Summar,Manhattan,Midtown,40.75043,-73.97243,Private room,86,14,0,,,1,346
13044668,Master bedroom to rent in Flatiron District,72168153,Carlos,Manhattan,Midtown,40.74464,-73.98436,Private room,70,20,4,10/29/2018,0.11,1,8
13084019,Park Avenue Penthouse With Terrace,72596571,Trish,Manhattan,Midtown,40.75082,-73.98526,Entire home/apt,400,7,103,6/17/2019,2.7,1,344
13092405,Midtown Apartment,72684665,David,Manhattan,Midtown,40.75733,-73.96577,Entire home/apt,150,1,136,6/21/2019,3.71,1,248
21947260,Luxury Studio Apartment right by Central Park!!!,72936542,Taylor,Manhattan,Midtown,40.76119,-73.97005,Shared room,130,1,1,11/28/2017,0.05,1,0
30406215,Comfy Midtown East Getaway,73262360,Blake,Manhattan,Midtown,40.75893,-73.96751,Entire home/apt,290,4,1,6/3/2019,0.83,1,52
30229988,HOLIDAY SEASON IN MIDTOWN NY LARGE & SUNNY STUDIO,73839962,Raphael,Manhattan,Midtown,40.75421,-73.96834,Entire home/apt,246,3,1,1/2/2019,0.16,1,365
27173844,Midtown (near Korean town) spacious private room,74529394,Siyu,Manhattan,Midtown,40.74832,-73.98423,Private room,80,5,2,8/31/2018,0.17,1,0
14840822,"East midtown, Steps from the UN +GC",74974718,Leah,Manhattan,Midtown,40.75015,-73.97082,Private room,200,5,41,7/1/2019,1.2,1,333
27089110,High Rise 2 Bed 2 Baths,75405696,Jimmy,Manhattan,Midtown,40.75316,-73.97241,Entire home/apt,450,6,2,7/5/2019,0.31,1,48
25357219,Cozy room on the river,75435800,Dean,Manhattan,Midtown,40.75523,-73.96367,Private room,109,3,7,12/8/2018,0.53,2,0
23754556,Studio on East 44th street and 2nd Ave,76104209,Rated,Manhattan,Midtown,40.75132,-73.96926,Entire home/apt,159,30,0,,,33,364
20753634,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,76104209,Rated,Manhattan,Midtown,40.7507,-73.97086,Entire home/apt,175,30,0,,,33,365
20755049,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,76104209,Rated,Manhattan,Midtown,40.75161,-73.97017,Entire home/apt,175,30,0,,,33,365
20755691,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,76104209,Rated,Manhattan,Midtown,40.75145,-73.97011,Entire home/apt,175,30,0,,,33,365
20757749,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,76104209,Rated,Manhattan,Midtown,40.74978,-73.96977,Entire home/apt,175,30,0,,,33,365
20766398,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,76104209,Rated,Manhattan,Midtown,40.75014,-73.97001,Entire home/apt,175,30,0,,,33,365
20686701,IN MINT CONDITION-STUDIOS EAST 44TH/UNITED NATIONS,76104209,Rated,Manhattan,Midtown,40.7506,-73.97104,Entire home/apt,176,30,0,,,33,365
23754446,1 bedroom apartment on West 34th street,76104209,Rated,Manhattan,Midtown,40.75015,-73.98651,Entire home/apt,200,30,0,,,33,365
20756864,IN MINT CONDITION-1BR&TERRACE-E 44TH/UNITED NATION,76104209,Rated,Manhattan,Midtown,40.7518,-73.97074,Entire home/apt,220,30,0,,,33,365
35039302,Charming 1 Bedroom Apartment In The Heart of NYC,76168072,Paul,Manhattan,Midtown,40.75974,-73.97067,Entire home/apt,235,2,4,7/2/2019,4,1,129
35029487,Beautiful Studio APT in the heart of K-TOWN,76971491,Kyeng Tae,Manhattan,Midtown,40.7482,-73.98599,Entire home/apt,180,1,3,6/19/2019,3,1,259
35030427,Lovely Studio APT in the center of K-TOWN,76981930,Werner,Manhattan,Midtown,40.74848,-73.98631,Entire home/apt,180,1,4,6/22/2019,4,1,262
32189352,Wyndham Midtown 45 - Hotel Room,77021411,Jennifer,Manhattan,Midtown,40.75231,-73.97331,Private room,300,4,0,,,1,0
15032254,Mid-town West/Private room/shared bath,78022684,Pamela,Manhattan,Midtown,40.76485,-73.98121,Private room,112,2,1,5/8/2017,0.04,2,0
15133923,Private bedroom & bath/Times Square & Central Park,78022684,Pamela,Manhattan,Midtown,40.7641,-73.97989,Private room,149,2,24,6/19/2017,0.71,2,0
13571350,Perfect studio in Manhattan midtown,78258683,Srulik,Manhattan,Midtown,40.74311,-73.98286,Entire home/apt,150,5,0,,,1,0
13573625,"Huge 1bdrm w pt Doorman, WiFi/Cable, Bottled Water",78285810,Shira,Manhattan,Midtown,40.75494,-73.96738,Entire home/apt,259,4,0,,,1,0
35026452,Spacious Midtown East Studio,78290016,Nadia,Manhattan,Midtown,40.7601,-73.97042,Entire home/apt,179,2,3,7/1/2019,3,1,128
14314562,Affordable 3 BR In City Center,78331155,Nick,Manhattan,Midtown,40.74426,-73.9825,Entire home/apt,350,5,24,11/7/2018,0.7,1,137
13603951,Cozy NYC 1bedroom - close to all,78499938,Dan,Manhattan,Midtown,40.75561,-73.96472,Entire home/apt,175,4,0,,,1,0
13623891,Stunning Studio in Midtown BEST LOCATION,78929276,Blaine,Manhattan,Midtown,40.7441,-73.98834,Entire home/apt,199,2,106,6/20/2019,2.96,1,250
35831203,Beautiful 2 bedroom by Grand Central and the UN!!!,79008205,Josh,Manhattan,Midtown,40.75109,-73.97086,Entire home/apt,155,1,0,,,2,244
35831474,"Large Apt with Patio, walking to Times Square!!!!!",79008205,Josh,Manhattan,Midtown,40.75225,-73.97107,Entire home/apt,165,1,0,,,2,330
13754150,Elegant Stu Suite in  Midtown East  -21,80479138,Gordon,Manhattan,Midtown,40.75965,-73.96543,Entire home/apt,140,30,14,5/31/2019,0.39,5,75
13885829,LUXE STUDIO SUITE - Midtown East - 22,80479138,Gordon,Manhattan,Midtown,40.75965,-73.96631,Entire home/apt,140,30,12,3/31/2019,0.39,5,68
17561119,One BR duplex loft in midtown east townhouse - 43,80479138,Gordon,Manhattan,Midtown,40.76032,-73.96618,Entire home/apt,160,30,7,11/15/2018,0.4,5,71
